ID|English_Text|English_StageDir
28ccdaa5|You need help?|Spectator of a fight, unsure if he should join in
28ccac72|We have nothing to say to each other.|I'm pissed, and don't want to talk to you
28c95f11|Murderer.|For traders who don't want to talk to murderers
28c91d8f|Don't keep me waiting like that again.|Party member waits automatically.
28c81099|Test Man|
28c7c44a|That's what happens when you start trouble with them...|Overheard conversation as the player passes by
28c7c449|We must all work together if we're going to resist the enemy.|Overheard conversation as the player passes by
28c7c448|I will stay with my own and that is it.|Overheard conversation as the player passes by
28c7c447|They say he was eaten alive when he was on that last patrol.|Overheard conversation as the player passes by
28c7c446|This is exactly what I was talking about.|Overheard conversation as the player passes by
28c7c445|Those Raptors are deadly.|Overheard conversation as the player passes by
28c7c444|Yeah, I heard that too.|Overheard conversation as the player passes by
28c7c443|Don't worry I have your back.|Overheard conversation as the player passes by
28c7c442|Is that what you believe?|Overheard conversation as the player passes by
28c7c441|Ah, what?|Overheard conversation as the player passes by
28c60d85|Poison|
28c1d0d4||Getting unconscious through a hit
28c1a36a||Dying though a normal attack (not as intensive as dying through a heavy attack)
28c04fc4|I'll take care of that thing.|Sees monster, attacks
28b7588b||
28af7635|It never had a chance.|Having watched a fight. Monster lost.
28af7634|These creatures never seem to learn.|Having watched a fight. Monster lost.
28af7633|One less set of teeth.|Having watched a fight. Monster lost.
28a69058|Alois trusted few, sometimes wary of even those closest to him. He was forever watchful, balancing the interests of all the people under his care, knowing that neutrality was their only path to safety.|
289ce12e|Now, that's what I call a haul!|Looting a character. Pleased to find something.
288c1de6|What are you doing here? You should find William immediately.|If the player is a wanted criminal, in the Fort
288befd9|What are you doing here? You should find Reinhold immediately.|If the player is a wanted criminal, in the Hort
288bde65|What are you doing here? You should find Ragnar immediately.|If the player is a wanted criminal, in Goliet
288bcd23|What are you doing here? You should find Alois immediately.|If the player is a wanted criminal, in the Domed City
288b60ab|Plasma|
288a249c|The results of a research program, the plasma rifle 3 is a high-tech combat weapon that can tackle most opponents.|
288a249b|Refinements to the plasma containment field give this plasma rifle a higher energy efficiency.|
288a249a|With an upgrade that increases the weapon's energy density, this plasma rifle hits harder than the standard model.|
2889fa4c|Plasma Grenades|
2876d120|A few short notes. Hastily written down.|
2876d11f|A few short notes. Hastily written down.|
2876d11e|A few short notes. Hastily written down.|
2876d11d|A few short notes. Hastily written down.|
2876d11c|A few short notes. Hastily written down.|
286e749a|This isn't over asshole!|I help you chasing a criminal (if player stole something for example)
286ad381|Energy Weapon|
2866930f|Glands for Cyr|
28606d02|Reawakened|
285fc523|That's him taken care of.|Enemy (both human and monster) has been killed. After the fight.
285fc522|The more of them are dead, the better for all of us.|Enemy (both human and monster) has been killed. After the fight.
285fc521|That was easy.|Enemy (both human and monster) has been killed. After the fight.
28579632|You want trouble? You've got it.|I'm attacking, warning player.
28579631|Ahhh, a fight!|I'm attacking, warning player.
28579630|Someone is looking for trouble!|I'm attacking, warning player.
28574325|Piercing|
2853db8e|Damage Type|
"28449c3d|Have a good day.|A friendly ""I don't have to say anything to you"""
28363915|Effects quality|
283035bf|What are you planning to do with that?|Commenting on player having dangerous magic, I'm cautious.
28300af8|Fragmentation Shell|
282d6983|Use this to create a stim that temporarily increases survival skills.|
282d5840|Watch over there!|Watching a fight against a woman, gathering around the fight
282d583f|Let's do it!|Watching a fight against a woman, gathering around the fight
282d583e|Be vigilant!|Watching a fight against a woman, gathering around the fight
282d583d|Keep your discipline.|Watching a fight against a woman, gathering around the fight
282c3d27|No mercy!|Wachting a fight. My favorite is attacking
282c3d26|Show strength!|Wachting a fight. My favorite is attacking
282c3d25|Now we fight.|Wachting a fight. My favorite is attacking
282c3d24|Yes!|Wachting a fight. My favorite is attacking
2825e6ab|You better have a good reason for waking me up.|Waking up, and not being dismissive
281d03ef|Energy Dual Hammer II|
2814f6c5|Show dialog|
280c3a1f|Instructions to make Small Energy Reserve|
28087c12|Camera shakes when it emerges|
2806a7f5|Wrath Rocket Launcher|
27e86ece|Put the weapon down or pay the consequences!|Second warning for the player to put away his drawn weapon
27e411ac|A legendary warhammer. This weapon can be enhanced magically.|
27e411ab|A Berserker warhammer. This weapon can be enhanced magically.|
27e411aa|An upgraded warhammer. This weapon can be enhanced magically.|
27e244b7||
27c56214|Well, what now?|Watching a fight against a man, gathering around the fight
27c56213|That's better!|Watching a fight against a man, gathering around the fight
27c56212|Put in some effort already!|Watching a fight against a man, gathering around the fight
27c56211|Get in there!|Watching a fight against a man, gathering around the fight
27bad264|I am not looking for trouble.|First warning, coward character is being threatened by a human
27b9cd26|Missing talent:|
279e9b04||
279d0ae5|Ring of Defense|
2787223e|Highly Sensitive Sensor Module|
277d8405||
2777c0cd|Play time: xxx hours, yyy minutes|
27776992|P... Please don't eat me...|Second warning, coward character is being threatened by a monster
277403b2|Warrior's Fire Sword I|
27737452|Okay, neither of us wants trouble, okay?|Second warning, coward character is being threatened by a human
2771b329|E4300|
2771b328|E4300|
2771b327|E4300|
2771b326|E4300|
2771b325|E4300|
2771b324|E4300|
2771b323|E4300|
2771b322|E4300|
27640429||I'm getting unconscious through a heavy attack.
2762e906|Reload|
275e6b93|Are we done?|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
275d7bfb|Forwards|
2754330a|All Status Effects|
27461270|Gore Forge Wrench II|
2730ce4b|Not now.|The player wants to interact with something, but  is currently being attacked - stressed.
27142132|My brother's head.|
2711dd48|Unlocks the ability to shoot multiple arrows with one shot.|
2710f77a|Are you looking for something?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
2710f779|What are you doing here?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
2710f778|I am watching you.|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
270760d3|We'll get that rat!|I help you chasing a criminal (if player stole something for example)
26f226a5|You asked for it.|Player didn't listen to the warnings, and is being attacked
26ef565c|Recipe|
26da2ba0|Exile|
26da2b9f|Exile|
26ce69ba|A common morning star. A homemade, cheap, but effective weapon.|
26c63efd|Go for it!|I help you against a human enemy or monster
26c63efc|Get ready.|I help you against a human enemy or monster
26c63efb|I'll help you!|I help you against a human enemy or monster
26c5ccb3|Mission canceled|
26bce3b4|You can't go using that psionics shit round here.|Second warning, Stop using that that PSI magic here
"26aa379b|Good to see you.|A friendly ""I don't have to say anything to you"""
26a704ae|Let's finish them!|I help you against a human enemy or monster
26a704ad|I'm here!|I help you against a human enemy or monster
26a704ac|Yeah, I am coming!|I help you against a human enemy or monster
26a66a06||
26a013a8|Radiation|
2694dd2e|Oil Lamp|
2693ac62|Crafting Skills|
26919c79||
26901015||
268fcc78|Dea Rosacearum|
268cf131|Hybrid shoots around him|
268616e5|You're picking the wrong guy to try and eat....|First warning, coward character is being threatened by a monster
2684a78e|Lousy thief!|Sees thief, attacks
267c36cf|Stop that!|Attacking after being annoyed.
2672725a|Put the weapon down, my friend!|First warning for the player to put away his drawn weapon
266f5eb5||
266cc2db||
266a4609|Get out of here, get out now!|Second warning for an intruder to go away, outside
266218ef|Hey, no magic!|First warning, player shall put his magic away
26618b91|Impossible|
265b653c|Mutant|
264b45ce|An Old World weapon originally designed for destroying armored targets, this launcher also works well against Magalan's wildlife.|
26489774|Put that weapon away, now!|Second warning for the player to put away his drawn weapon
263bf0e1|Get out of here!|First warning, coward character is being threatened by a monster
26384ff6|Put that weapon down.|First warning for the player to put away his drawn weapon
26383945|Small White Gemstone|
262bb180|You had better leave right now.|First warning for an intruder, inside
26258948||Being hit with a heavy attack. Short.
26258947||Being hit with a heavy attack. Short.
26258946||Being hit with a heavy attack. Short.
26258945||Being hit with a heavy attack. Short.
26258944||Being hit with a heavy attack. Short.
261e177a|Colossus robots begin to move / shoot|
2603b5c8|Recipe|
2600301a|That's it for them.|Enemy (both human and monster) has been killed. After the fight.
26003019|Well, I'm glad that's over.|Enemy (both human and monster) has been killed. After the fight.
26003018|That was well fought.|Enemy (both human and monster) has been killed. After the fight.
260006d3||
25f40d76|A letter found on Bullet's body.|
25e5fb8a|Look, you've been told, get out of here!|Second warning for an intruder to go away, inside (not necessarily a house)
25e0ea37|There is nothing for you here.|First warning for an intruder, inside
25d5dba0|Good hit!|Watching a fight, my favorite is using melee
25d211ce|Work Report|
25c76b85|Fight!|
25baa4f4|Recipe Spear|
25b8bfd5|Just get out of here!|Second warning for an intruder to go away, outside
25b7323c|Daryl's Revenge|
25b340d7|Large White Gemstone|
25ae53f6|It will be done.|Confirming a party command.
25ae53f5|Yes.|Confirming a party command.
25ae53f4|Very well.|Confirming a party command.
25a5a7d9|Hey! Get out of here!|First warning for an intruder to go away, outside
25a58e69|Looks like somebody bit off more than they could chew.|Having watched a fight, NPC likes victor
25a58e68|Defeat looks good on him.|Having watched a fight, NPC likes victor
25a58e67|What a coward.|Having watched a fight, NPC likes victor
25a10808|Follow me!|If the player fell behind, and the character waited for him to go on.
25a10807|Are you coming?|If the player fell behind, and the character waited for him to go on.
25a10806|Pick up the pace!|If the player fell behind, and the character waited for him to go on.
2579f8e2|I'm coming, you go on|If the character followed the player, but fell behind is now caught up
25794108|Good fight.|Spectator of a fight, unsure if he should join in
25794107|Look, you should stop that, or I'll sort you both out.|Spectator of a fight, unsure if he should join in
25794106|Do you need help?|Spectator of a fight, unsure if he should join in
2578725c|So, you want to fight?|Sees human enemy, attacks
256fd134|What...why are you waking me up?|Waking up, and not being dismissive
256f110b|Force Field|
256ea83d|Somebody won't like that.|
256ea78b|Menu – Action 4|
255de038|The Executor|
255c80c0|Outlaw|
255c80bf|Outlaw|
255c80be|Outlaw|
255561a4|Hit harder than that.|Watching a fight against a woman, and the attacker uses melee
2553d70f|Jax saw to it that Zardom paid for this betrayal. Zardom's body was never found. The story has it that Zardom's body was torn to pieces by his own creatures.|
2549877e|You could get a few shards for it.|
2549877d|It's worth a few shards.|
2542cb5d|Inventory|
253c6581|What are you doing with that magic?|First warning, player shall put his magic away
2534b2b5|Darius's Chest|
252babcf|Converter is activated|
252860af|The Hort|
25274ebc|Don't attempt any psionics on me.|Second warning, Stop using that that PSI magic here
251faf30|Lands unstable, stumbling|
250d947d|Good fight.|Having watched a fight, NPC likes victor
250d947c|You could see you were going to win that.|Having watched a fight, NPC likes victor
250d947b|You did well.|Having watched a fight, NPC likes victor
24f8cf20|A few more hits and that's it!|Watching a fight, my favorite is using melee
24d6c182|They've got nothing on them.|Looting a character who has nothing. Annoyed/disappointed.
24c77c02|Conversation Recording|
24c68c8d||
24c5f7d8|Scrap Scavenger|
24c5f7d7|Scrap Scavenger|
24c5f7d6|Scrap Scavenger|
24b7151d|Orders to an Alb squad in Tavar.|
24b6394c||Parrying a sword.
24b6394b||Parrying a sword.
24b6394a||Parrying a sword.
24b63949||Parrying a sword.
24b63948||Parrying a sword.
24b4f23f||
249b801d|That wasn't how I planned it.|getting up slowly after having been beaten unconscious
2496b124|Looks like we are in for trouble.|I'm attacking, warning player.
2496b123|I'll deal with them.|I'm attacking, warning player.
2496b122|Get ready.|I'm attacking, warning player.
2489f4e6|Yeah, I think I'm done here.|NPC leaves a small talk
248997a0|Enchant Weapon|
2484fd76|Let's get this done.|I help you against a human enemy or monster
2484fd75|Let's take them out.|I help you against a human enemy or monster
2484fd74|I'm with you!|I help you against a human enemy or monster
2484dc31|It fits a chest in Hakon's dwelling.|
247dc29c|Radio|
2477064a|Falk|
24758fbc||
247541ab|A researcher's notes about his expedition into the Comet impact crater.|
24622309|Old Military Recording 6|
24622308|Old Military Recording 4|
24622307|Old Military Recording 2|
24622306|Old Military Recording 8|
24622305|Old Military Recording 1|
24622304|Old Military Recording 7|
24622303|Old Military Recording 5|
24622302|Old Military Recording 3|
245d00f2|Jet Pack|
2455c5f5|A hand-bound book. Describes an exile's experiences with Arva.|
2455c5f4|A hand-bound book. Describes an exile's experiences with Arva.|
2455c5f3|A hand-bound book. Describes an exile's experiences with Arva.|
243e8e33|Rat's Chest Key|
243b5368|Ring of Vigor|
243799e6||Pain. Affected by status effect like burning. Short cry.
243799e5||Pain. Affected by status effect like burning. Short cry.
243799e4||Pain. Affected by status effect like burning. Short cry.
243799e3||Pain. Affected by status effect like burning. Short cry.
242a1f77|What were you thinking?|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
242732de|Socketed Forge Wrench III|
2424f66f|Be careful!|I'm attacking, warning player.
2424f66e|Careful!|I'm attacking, warning player.
2424f66d|Look out!|I'm attacking, warning player.
24247160|Recipe Projectile|
2412e51b|I lost you, let's go on.|If the character followed the player, but fell behind is now caught up
240dcad2|Recipe Fragmentation Rocket|
24082cd9|Fire Broadsword III|
24075267|You little thief!|Sees thief, attacks
23f3788a|Put the weapon down!|First warning for the player to put away his drawn weapon
23e35685||
23d7a60b|Yeah, let's chat while you steal something? Go bother someone else.|For traders who don't want to talk to thieves.
23c94ab0|Ha!|Wachting a fight. My favorite is attacking
23c94aaf|Good move!|Wachting a fight. My favorite is attacking
23c94aae|Great!|Wachting a fight. My favorite is attacking
23c94aad|Battle for it.|Wachting a fight. My favorite is attacking
23c1b593||
23c1b592||
23c1b591||
23adeca3|I'll wait here, yeah?|Party member waits automatically.
23a3f0ba|Alb|
23a1805e||Being hit, short hard groan
23a1805d||Being hit, short hard groan
23a1805c||Being hit, short hard groan
23a1805b||Being hit, short hard groan
23a1805a||Being hit, short hard groan
23914380|I should warn you that technology is frowned upon here.|NPC comments if player uses technology inside Goliet
237cdbc4|Instructions to make Healing Potion|
237813f8|No, I'd rather stay here.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
"2376094b|Later, okay?|A friendly ""I don't have to say anything to you"""
23701b00|Shit...|Having watched a human friend lose and I don't like it
23701aff|That was unexpected.|Having watched a human friend lose and I don't like it
23701afe|Aw, crap...|Having watched a human friend lose and I don't like it
236bd5b6|Many had already predicted the destruction of the Domed City, Many had planned it, but in the end the Clerics were able to overcome all those who sought destruction and save their city.|
236740b4|Energy|
2366e495|No casting magic here.|Second warning, player shall put his magic away
236282c5|She didn't deserve to win.|Having watched a fight. Loser is female. NPC likes victor.
236282c4|She shouldn't have picked that fight.|Having watched a fight. Loser is female. NPC likes victor.
236282c3|She should have run away.|Having watched a fight. Loser is female. NPC likes victor.
23592752|You should know I'm extremely unpalatable. Shoo!|Second warning, coward character is being threatened by a monster
2357f978|Fire Warhammer III|
235587e5|Group|
234ccac9|A package of blank ID cards for the Domed City. They all have the same number.|
233f62d8|Resistance Lightning|
233438a5|A few shards and all this would be easier.|Overheard conversation as the player passes by
233438a4|No... I can't believe that...|Overheard conversation as the player passes by
233438a3|Those creatures need dealing with.|Overheard conversation as the player passes by
233438a2|Someone needs to go out there and kill every last raptor.|Overheard conversation as the player passes by
233438a1|If someone hears that...|Overheard conversation as the player passes by
233438a0|Goods, are the whole heart of trade. And what's the world without trade?|Overheard conversation as the player passes by
2334389f|I don't have the shards, so that's not going to happen.|Overheard conversation as the player passes by
2334389e|I don't even want to know...|Overheard conversation as the player passes by
2334389d|People are afraid of that...|Overheard conversation as the player passes by
2334389c|No, right?|Overheard conversation as the player passes by
2327db82|Mine|
231f0e16|Magic|
2315c8bd|Grenade Launcher|
2314fe56|You don't follow those orders, you'll get slapped down.|Overheard conversation as the player passes by
2314fe55|Last time I spoke to him, he was still an asshole.|Overheard conversation as the player passes by
2314fe54|And how many have they killed so far?|Overheard conversation as the player passes by
2314fe53|I don't give a crap what they think.|Overheard conversation as the player passes by
2314fe52|Does anyone really know what's going on?|Overheard conversation as the player passes by
2314fe51|He just kisses everyone's ass.|Overheard conversation as the player passes by
2314fe50|There's so much raptorshit, why can't people just say what they mean?|Overheard conversation as the player passes by
2314fe4f|What the fuck are you talking about?|Overheard conversation as the player passes by
2314fe4e|Don't be ridiculous.|Overheard conversation as the player passes by
2314fe4d|Pah...|Overheard conversation as the player passes by
23067ca0|Recipe|
22fb1d35|Come on!|Sees human enemy, attacks
22f5159a|Resistance Fire|
22f38936|Resistance Frost|
22f134aa|The Clerics of Ignadon|
22ed8f5c|Pilgrim Mountain|
22e5d8c7|$(name) is currently your companion.|
22ccd32e|Outlaw's Amulet|
22c8d078|Better for you.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
22c21498|Legate Dietrich|
22c06299|I'll show him!|I help you chasing a criminal (if player stole something for example)
22b6abd4|An Alb Soldier's helmet.|
22b5b7e8|High Explosive grenade ammunition, detonates on impact.|
22b4594d|Great shot!|Watching a fight, my favorite is using a ranged weapon
22af06f1||
22a8b9a3|Horned Sword III|
22a8b9a2|Horned Sword II|
22a8b9a1|Horned Sword I|
22a1b186|A legendary chainsaber. This weapon can be upgraded.|
22a1b185|A superior chainsaber. This weapon can be upgraded.|
22a1b184|An upgraded chainsaber. This weapon can be upgraded.|
229e7a98|Good.|Having watched a fight, NPC likes victor
229e7a97|Well, that was a job well done.|Having watched a fight, NPC likes victor
229e7a96|You deserved to win.|Having watched a fight, NPC likes victor
229759e8|I don't want anything with criminals.|For traders who don't want to talk to thugs (people who attack other people without their consent)
2295cdcc|You should think about leaving now.|Second warning for an intruder to go away, outside
228e80e6|Good Eater|
228b1c89|A final greeting from the Claws.|
2250486a||I'm getting unconscious through a heavy attack.
224f54d6|Armor|
224c7ee7|One less set of teeth to worry about.|Having watched a fight. Monster lost.
224c7ee6|Glad that's dead.|Having watched a fight. Monster lost.
224c7ee5|Where do these things come from?|Having watched a fight. Monster lost.
223df142|And now fuck off will you?|Telling someone to go away after he has attacked him
223c85ea|The Outlaws of Tavar|
"2236ebff|We'll talk later.|A friendly ""I don't have to say anything to you"""
222c85b1|Subterranean Elex Deposit|
2216595e|You should find something else to eat.|First warning, coward character is being threatened by a monster
2201b560|Recipe|
21f5b541|I will wait here for you.|Party member waits automatically.
21f17ceb||
21eb932a|Berserker Trainer|
21e87c73|A legendary iron hammer. This weapon can be enhanced magically.|
21e87c72|This iron hammer can be upgraded by inserting a gemstone into it.|
21e87c71|A common Berserker two-handed hammer.|
21e43e61|Your marker|
21df28b4|Why are you doing that?|First warning, player shall put his magic away
21d828e7|Put her down!|Watching a fight against a woman, gathering around the fight
21d828e6|Don't keep the lady waiting. Attack!|Watching a fight against a woman, gathering around the fight
21d828e5|Just attack her!|Watching a fight against a woman, gathering around the fight
21d828e4|Do it!|Watching a fight against a woman, gathering around the fight
21d3e4b4|Look after yourself.|NPC leaves a small talk
21cb4815|I'll have this.|Looting a character. Pleased to find something.
21c9996f|Just you wait!|Player attacked the character, and he is hitting back
21c853d5|Progress Report 2|
21c853d4|Progress Report 1|
21bedee3|You miserable fucker.|Attacking after being annoyed.
21ba4099||
21b30438|Fire Broadsword II|
219d3011|Grenade!|NPC throws hand granate and yells
2198afd6|Tarek|
21976da8||Getting unconscious through a hit
2197403e||Dying though a normal attack (not as intensive as dying through a heavy attack)
2195c93a|You can upgrade this Slaughterblade by inserting a gemstone into it.|
218e888d|Someone reported your crime.|
218249ef|Replacement part for a raider.|
217eefb6|Ulbricht was dedicated solely to eliminating the Alb Converters from Magalan.|
217528e9|A rare metal that arrived on the Comet.|
2168c767|Be careful.|Commenting on player having dangerous PSI magic, I'm cautious.
2165c28a|Elexetor's Armor|
216326b0|Commander's Armor|
2163140f|Get out of here!|First warning, coward character is being threatened by a monster
215fb8e7|Come on, just leave me alone.|Second warning, coward character is being threatened by a human
215bcf2c|Hey! They searching for you! You need to go and see William immediately.|If the player is a wanted criminal, in the Fort
215ba11f|Hey! They searching for you! You need to go and see Reinhold immediately.|If the player is a wanted criminal, in the Hort
215b8fab|Hey! They searching for you! You need to go and see Ragnar immediately.|If the player is a wanted criminal, in Goliet
215b7e69|Hey! They searching for you! You need to go and see Alois immediately.|If the player is a wanted criminal, in the Domed City
214e2d7e|Wing|
214c2ad4|Refugee's Journal|
214ba62d||
214ba2c5||
21460df8|Hose|
21460de0|Ivory|
214341d4|Hey, hey, come on then!|Spectator of a fight, unsure if he should join in
214341d3|Okay, I'll Help!|Spectator of a fight, unsure if he should join in
214341d2|You need help there?|Spectator of a fight, unsure if he should join in
21434110|Claw|
2142c30d|Bone|
214296dc|Beak|
2130b659|Hey... Who is there?|Being asleep, waking up with this sentence.
212a006c|Gives the ability to create chems and potions.|
21293c86|Outlaw|
21293c85|Outlaw|
21293c84|Outlaw|
21293c83|Outlaw|
21293c82|Outlaw|
212064ba|Hit them already!|Waching a fight against a man, and the attacker uses melee
211acf67|That was maybe the stupidest thing I've ever seen.|Commenting on someone who died falling down somewhere (also jetpack)
210b1481|Proto Shield|
2106efc0|High-performance Soup Recipe|
2102d0d7|Fire Warhammer II|
20fab377|Scrap Shield III|
20fab376|Scrap Shield II|
20fab375|Scrap Shield I|
20f2f71e|I'm not going to worry about that.|Overheard conversation as the player passes by
20f2f71d|You know they say he talks to trees.|Overheard conversation as the player passes by
20f2f71c|It will rain in Tavar before that happens.|Overheard conversation as the player passes by
20f2f71b|You can't pass up that opportunity.|Overheard conversation as the player passes by
20f2f71a|Well, you have to admit he has a point.|Overheard conversation as the player passes by
20f2f719|The same day in day out.|Overheard conversation as the player passes by
20f2f718|Skill and training can overcome, but sometimes it's just about being lucky.|Overheard conversation as the player passes by
20f2f717|Well, there's what people say and what people do, isn't there?|Overheard conversation as the player passes by
20f2f716|He's a total ass and that's the end of it.|Overheard conversation as the player passes by
20f2f715|Yeah, of course why would it be anything else?|Overheard conversation as the player passes by
20f05c19|You think I want to have the boss pissed at me? Go and pay for your crime.|For traders who don't want to talk to thieves.
20eb702c||Being hit, short hard groan
20eb702b||Being hit, short hard groan
20eb702a||Being hit, short hard groan
20eb7029||Being hit, short hard groan
20eb7028||Being hit, short hard groan
20e4c83b|Warrior Armor|
20e4c4d3|Cultivator Armor|
20a76dc0|Watch that one!|I'm attacking, warning player.
20a76dbf|Look out!|I'm attacking, warning player.
20a76dbe|This could be dangerous!|I'm attacking, warning player.
20a57167|A common bladed mace. Users are advised to upgrade it.|
20a2ccbe|Ring of Toughness|
20a19ae2|As the guardians of technology, the Clerics place their trust in their god Calaan, in plasma weapons, technicians and rigorous study.|
2097187c|Windows Key Right|
2095f17a|Shotgun Shell|
2093b060|Just leave me out of it.|Second warning, coward character is being threatened by a human
2092ad14|Take cover!|NPC throws hand granate and yells
208f3727|Recipe|
2086ca5e|Watch yourself!|Spectator of a fight, unsure if he should join in
2086ca5d|Are you okay?|Spectator of a fight, unsure if he should join in
2086ca5c|Do you need help?|Spectator of a fight, unsure if he should join in
2075a974|Cunning influences social skills and unlocks certain abilities. For Outlaws, it increases chem capacity.|
20708423|Gold Nugget|
206d9829||
206d9828||
206d9810||
206d980f||
206d980e||
206d980d||
206d980c||
206d980b||
206d980a||
206d9809||
206d9808||
206d9807||
206d97ef||
206d97ee||
206d97ed||
206d97ec||
206d97eb||
206d97ea||
206d97e9||
206d97e8||
206d97e7||
206ccb73|Yes|
206cbc2f|Use|
206cb272|Sit|
2068c182|Energy|
2064170f|New game (CombatTest)|
2060aebb||Parrying a sword.
2060aeba||Parrying a sword.
2060aeb9||Parrying a sword.
2060aeb8||Parrying a sword.
2060aeb7||Parrying a sword.
2055cad2|What gave me away?|Getting up after being unconscious, for party members only. Recovering.
205579f7|I'd better take that for myself.|Looting a character. Pleased to find something.
20517f0e|Captain|
20488f06|It's good that's over.|Enemy was killed by character. Character is wounded. Pained/getting breath back
20488f05|I'm glad that's over.|Enemy was killed by character. Character is wounded. Pained/getting breath back
203eb231|I am not for eating!|First warning, coward character is being threatened by a monster
203e1fb7||Attack noises. Panting, groaning. (Close combat only)
203e1fb6||Attack noises. Panting, groaning. (Close combat only)
203e1fb5||Attack noises. Panting, groaning. (Close combat only)
203e1fb4||Attack noises. Panting, groaning. (Close combat only)
203e1fb3||Attack noises. Panting, groaning. (Close combat only)
203b714b|What's that thing doing here?|Sees monster, attacks
202f7138|That isn't going to work.|Player does something that doesn't work
202f7137|This doesn't work.|Player does something that doesn't work
202f7136|This won't work.|Player does something that doesn't work
202ebeb7|Just what were you thinking?|Commenting on someone who died falling down somewhere (also jetpack)
202bdc4f|Hey! What are you doing here?|First warning for an intruder, inside
20254cf9|Instructions to make Powerful Healing Potion|
201c5e33|Energy Shield III|
201c5e32|Energy Shield II|
201c5e31|Energy Shield I|
201af7e8||
201a62e1|You didn't want to listen. Just be glad that I left you your shit. Now get out of here.|Telling someone to go away after he has attacked him
200aa16f|A bandit describes how the attack on a trader in Ignadon happened.|
200aa16e|A badly written letter advertising cheap goods. A small map on the back shows the location of the trader.|
200aa16d|A trader listed his goods here.|
20031506|High Explosive grenade ammunition, detonates on impact.|
1ffec492|This Berserker axe is a true masterpiece.|
1ffec491|This Berserker axe is of superior quality.|
1ffec490|This Berserker axe was upgraded.|
1fe67594|I am not going there.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
1fe1e1d0|Toilet Paper|
1fdcd323|What happened?|Getting up after being unconscious, for party members only. Recovering.
1fcbe6e1|Go ahead. I'll follow you.|If the character followed the player, but fell behind is now caught up
1fc93d14|Thief? You give thieves a bad name!|Sees thief, attacks
1fbf9a48|Hhhhuua... Let me sleep...|Being woken up, dopey. Not wanting to talk. Goes back to sleep Goes back to sleep
1fbdb1a8|Well, that beast's dead.|Having watched a fight. Monster lost.
1fbdb1a7|Is there no end to these animals?|Having watched a fight. Monster lost.
1fbdb1a6|These animals are a plague.|Having watched a fight. Monster lost.
1fb00ff6|If you commit a crime here, you pay. Go and pay your fine before we take the payment in flesh.|For traders who don't want to talk to thugs (people who attack other people without their consent)
1fa84fa8|A legendary Berserker Warrior's sword. This weapon can be enhanced magically.|
1fa84fa7|A Berserker Warrior's sword. This weapon can be enhanced magically.|
1fa84fa6|An upgraded Warrior's sword. This weapon can be enhanced magically.|
1f88a60a|Ranged mode|
1f8381df|You have a lot of people there with you. You don't need me.|Player asks NPC to join the party, but has filled the companion slots already
1f835834|Go and pay your fine to William before you get in more trouble.|If the player is a wanted criminal, in the Fort
1f832a27|Go and pay your fine to Reinhold before you get in more trouble.|If the player is a wanted criminal, in the Hort
1f8318b3|Go and pay your fine to Ragnar before you get in more trouble.|If the player is a wanted criminal, in Goliet
1f830771|Go and pay your fine to Alois before you get in more trouble.|If the player is a wanted criminal, in the Domed City
1f7fdbb8|Well fought.|Having watched a fight, NPC likes victor
1f7fdbb7|No surprises there.|Having watched a fight, NPC likes victor
1f7fdbb6|Well, that was always going to happen.|Having watched a fight, NPC likes victor
1f7f20dc|I won't warn you again. Put that away!|Second warning, Stop using that that PSI magic here
1f60a17c|Not like that!|I help you against a human enemy or monster
1f60a17b|I'm with you.|I help you against a human enemy or monster
1f60a17a|I'll help you!|I help you against a human enemy or monster
1f5ddb97|Fire Broadsword I|
1f4ed6cc|Low-Tech Weaponsmith|
1f4bf292|Not bad!|Having watched a monster or human being defeated and liking that.
1f4bf291|Well fought.|Having watched a monster or human being defeated and liking that.
1f41f167|House of Sugesstors|
1f3554eb|Recipe|
1f30ee4e|Come here, you animal!|Sees monster, attacks
1f29c715|Supreme Judicator and leader of the Clerics in the Cathedral of the Hort of Ignadon.|
1f2810c4|That was close.|Enemy was killed by character. Character is wounded. Pained/getting breath back
1f2810c3|Aaah. That was a tough fight.|Enemy was killed by character. Character is wounded. Pained/getting breath back
1f1d4cb1|The Albs of Xacor|
1f11afca|Yes.|Confirming a party command.
1f11afc9|Very well.|Confirming a party command.
1f11afc8|Alright.|Confirming a party command.
1f10f305|Carefully Written Notes|
1ef2a8d6|Calaan's Energy Hammer II|
1ef1ff13|The Hybrid saw all. With him controlling the forces that protected Xacor, the defenses of the Ice Lands had proved impenetrable. It made reaching the Albs' Ice Palace in Xacor almost impossible.|
1ee0eee1||Attack noises. Panting, groaning. (Close combat only)
1ee0eee0||Attack noises. Panting, groaning. (Close combat only)
